6

0 0 0.444444444444444 0.148148148148148 0.148148148148148 0 0 0 0.148148148148148 0 0.444444444444444 0.148148148148148 0.444444444444444 0.148148148148148 0 0 0 0.148148148148148 0.148148148148148 0 0 0 0.148148148148148 0.444444444444444 0.148148148148148 0.444444444444444 0 0.148148148148148 0 0 0 0.148148148148148 0.148148148148148 0.444444444444444 0 0 
0 0 0 0.148148148148148 0.148148148148148 0.444444444444444 0 0 0.148148148148148 0.444444444444444 0 0.148148148148148 0 0.148148148148148 0 0 0.444444444444444 0.148148148148148 0.148148148148148 0.444444444444444 0 0 0.148148148148148 0 0.148148148148148 0 0.444444444444444 0.148148148148148 0 0 0.444444444444444 0.148148148148148 0.148148148148148 0 0 0 
1.33333333333333 0.444444444444444 0.444444444444444 0.148148148148148 0.148148148148148 0.444444444444444 0.444444444444444 1.33333333333333 0.148148148148148 0.444444444444444 0.444444444444444 0.148148148148148 0.444444444444444 0.148148148148148 0 0 0 0.148148148148148 0.148148148148148 0.444444444444444 0 0 0.148148148148148 0 0.148148148148148 0.444444444444444 0 0.148148148148148 0 0 0.444444444444444 0.148148148148148 0.148148148148148 0 0 0 
0 0 0.444444444444444 0.148148148148148 0.148148148148148 0 0 0 0.148148148148148 0.444444444444444 0 0.148148148148148 0.444444444444444 0.148148148148148 1.33333333333333 0.444444444444444 0.444444444444444 0.148148148148148 0.148148148148148 0.444444444444444 0.444444444444444 1.33333333333333 0.148148148148148 0.444444444444444 0.148148148148148 0 0.444444444444444 0.148148148148148 0 0 0 0.148148148148148 0.148148148148148 0.444444444444444 0 0 
0 0 0 0.148148148148148 0.148148148148148 0.444444444444444 0 0 0.148148148148148 0 0.444444444444444 0.148148148148148 0 0.148148148148148 0 0 0.444444444444444 0.148148148148148 0.148148148148148 0 0 0 0.148148148148148 0.444444444444444 0.148148148148148 0.444444444444444 0.444444444444444 0.148148148148148 1.33333333333333 0.444444444444444 0.444444444444444 0.148148148148148 0.148148148148148 0.444444444444444 0.444444444444444 1.33333333333333 
0 0.444444444444444 0 0.148148148148148 0.148148148148148 0 0.444444444444444 0 0.148148148148148 0 0 0.148148148148148 0 0.148148148148148 0 0.444444444444444 0 0.148148148148148 0.148148148148148 0 0.444444444444444 0 0.148148148148148 0 0.148148148148148 0 0 0.148148148148148 0 0.444444444444444 0 0.148148148148148 0.148148148148148 0 0.444444444444444 0 
0 0 0.444444444444444 0.148148148148148 0.148148148148148 0 0 0 0.148148148148148 0 0.444444444444444 0.148148148148148 0.444444444444444 0.148148148148148 1.33333333333333 0.444444444444444 0.444444444444444 0.148148148148148 0.148148148148148 0 0.444444444444444 0 0.148148148148148 0 0.148148148148148 0.444444444444444 0.444444444444444 0.148148148148148 1.33333333333333 0.444444444444444 0 0.148148148148148 0.148148148148148 0 0.444444444444444 0 
1.33333333333333 0.444444444444444 0.444444444444444 0.148148148148148 0.148148148148148 0.444444444444444 0.444444444444444 0 0.148148148148148 0 0 0.148148148148148 0.444444444444444 0.148148148148148 0 0 0 0.148148148148148 0.148148148148148 0 0 0 0.148148148148148 0.444444444444444 0.148148148148148 0 0 0.148148148148148 0 0.444444444444444 0.444444444444444 0.148148148148148 0.148148148148148 0.444444444444444 0.444444444444444 1.33333333333333 
0 0.444444444444444 0 0.148148148148148 0.148148148148148 0 0.444444444444444 1.33333333333333 0.148148148148148 0.444444444444444 0.444444444444444 0.148148148148148 0 0.148148148148148 0 0.444444444444444 0 0.148148148148148 0.148148148148148 0.444444444444444 0.444444444444444 1.33333333333333 0.148148148148148 0.444444444444444 0.148148148148148 0.444444444444444 0 0.148148148148148 0 0 0 0.148148148148148 0.148148148148148 0.444444444444444 0 0 
0 0 0 0.148148148148148 0.148148148148148 0.444444444444444 0 0 0.148148148148148 0.444444444444444 0 0.148148148148148 0 0.148148148148148 0 0.444444444444444 0 0.148148148148148 0.148148148148148 0.444444444444444 0.444444444444444 1.33333333333333 0.148148148148148 0.444444444444444 0.148148148148148 0 0 0.148148148148148 0 0.444444444444444 0.444444444444444 0.148148148148148 0.148148148148148 0.444444444444444 0.444444444444444 1.33333333333333 
