# v_1=1.00e-500 epsilon=1.00e-10 N=3600 Time:   1h 59min 46sec
0.0 1.0 0.0 
0.1 0.992052280161 0.000277005748014
0.121428029345 0.988546727228 0.000353450747259
0.147447663107 0.983161646386 0.000458156340412
0.179042791627 0.975042327965 0.000608517696138
0.217408133557 0.965801064294 0.000777480046853
0.263994412215 0.950191562397 0.000988708184749
0.320563212335 0.92748195602 0.00126462643454
0.389253591544 0.900374137362 0.00154801295338
0.472662965369 0.861132500568 0.0019146478049
0.573945324292 0.805900435841 0.00228640073102
0.696930496808 0.734973874143 0.00266866798386
0.846268968181 0.64545073895 0.00296964235266
1.02760773102 0.546766796629 0.0031321298024
1.24780381718 0.423293437507 0.00306030893253
1.5151835853 0.312482284393 0.00289078019955
1.8398575686 0.196574658461 0.00224463020763
2.23410278831 0.110476246622 0.00160788275019
2.7128269894 0.0484370682239 0.000956183506977
3.29413235277 0.0163292975344 0.000384115575345
4.0 0.00418951253585 0.000155940543909
