# v_1=0.99999e-1400 epsilon=0.99999e-14 N=43701.0
0.0 1.0 0.0
0.30464944515 0.983725895311 0.000245754617467
0.4166113824 0.970180145877 0.000375159893011
0.4869325079 0.960431351565 0.000458278751815
0.5430095866 0.950177389716 0.000537165011517
0.5921758393 0.942697328857 0.000585993826677
0.6375245363 0.933255461625 0.000647741986511
0.6806673871 0.924974940086 0.000699041079219
0.7225582977 0.917125716184 0.000744140667904
0.7638131731 0.908208267177 0.000794061243273
0.8048561214 0.897351965625 0.000847589067696
0.8459943678 0.889341809426 0.000883369881597
0.8874600514 0.881123688807 0.000928867014176
0.9294351557 0.869551658443 0.000979132698701
0.972067204 0.859112251979 0.00102104493398
1.0154795941 0.844982206064 0.0010759313094
1.059778669 0.834730761258 0.00112509893441
1.1050587145 0.82195180393 0.00116260803627
1.1514055962 0.810563616888 0.00120513301132
1.1988994756 0.793472067793 0.00125635119701
1.2476168888 0.780359778867 0.00129078141565
1.2976323746 0.766683751688 0.00133100109824
1.3490197813 0.753119937828 0.00137325747939
1.40185334 0.733395661621 0.00141880446963
1.4562085701 0.720374261795 0.00145644185798
1.5121630653 0.698869207437 0.0014972495922
1.5697971933 0.684334861896 0.00152367627273
1.6291947407 0.666614829868 0.0015578506727
1.6904435214 0.647161558925 0.00158565480791
1.7536359693 0.624719025225 0.00161409415194
1.8188697287 0.605543459228 0.00164201444138
1.8862482559 0.585234678927 0.001667236659
1.9558814449 0.563608132103 0.00168348462187
2.0278862858 0.541625873921 0.00169633518316
2.102387569 0.521079192716 0.00171444471637
2.1795186454 0.496909832065 0.00171439202367
2.2594222522 0.475170298957 0.00172031274887
2.3422514184 0.452451789442 0.00171679385316
2.4281704615 0.428853512505 0.00171894139207
2.5173560901 0.40443559197 0.00170550296132
2.6099986286 0.381104685406 0.00169084184048
2.7063033819 0.35559873014 0.00166209514293
2.8064921614 0.331537966766 0.00164018933091
2.9108049963 0.309579414872 0.00161371910271
3.0195020577 0.284820848304 0.00157380631085
3.1328658286 0.260352014001 0.00152580853474
3.251203558 0.23913332479 0.00148570261684
3.374850044 0.214865069951 0.0014236541182
3.5041708 0.194991863705 0.00137835351932
3.63956566 0.174627392794 0.00131233242053
3.781472915 0.153656131727 0.00124742910053
3.93037405 0.133498662609 0.00116834354135
4.086799201 0.117504125402 0.00110135583641
4.251333466 0.100404039517 0.00102519623788
4.424624216 0.0846713916116 0.000938535988745
4.607389609 0.0718670783211 0.0008723933608
4.800428535 0.058778125879 0.00080135220643
5.004632298 0.046498462099 0.00069142407058
5.220998367 0.0364473551691 0.000603603537286
5.450646677 0.029683016963 0.000547414573745
5.694839018 0.0224496201571 0.000471001830261
5.955002224 0.0163604920892 0.000440613566028
6.232756081 0.0122123991832 0.000344565166315
6.529947075 0.007926337731 0.000269494439784
6.848689496 0.00543532121296 0.000223621017961
7.191415816 0.00396951189351 0.000194149681048
7.560938881 0.0022484840659 0.000141981104058
7.960529288 0.00144562121879 0.000112877816223
8.39401245 0.000904259357327 9.3368341306e-05
8.865891452 0.000380976130273 4.97742695782e-05
9.38150407 0.000190920636567 4.03623199337e-05
9.947225562 4.96614991557e-05 1.77990743273e-05
10.570733609 5.84963255072e-05 2.53347012338e-05
11.261358813 1.01775957693e-05 3.40071179743e-06
12.030554812 1.12497748892e-06 5.06028237496e-07
12.892538544 1.36537418957e-07 4.78814533166e-08
13.865177061 4.75394402166e-08 2.44949053004e-08
14.97123932 6.07131042865e-10 1.85693998795e-10
16.240201044 1.67482797983e-11 3.72200586192e-12
17.710910434 1.84392792294e-12 1.15801321171e-12
19.435635118 9.95554188486e-15 4.16928427492e-15
21.486404216 1.96531367266e-16 1.76187159692e-16
23.965322604 1.04373865835e-19 7.30887996071e-20
