# v_1=1.00e-500 epsilon=1.00e-10 N=14000 Time:  11h 18min 11sec
0.0 1.0 0.0 
0.0922659430117 0.995639935164 9.75226421261e-05
0.190476190475 0.982312355732 0.000273467463393
0.295224312589 0.958503625558 0.000492999632641
0.40718562874 0.925861146941 0.000723739658174
0.527131782943 0.883775130056 0.000971071666553
0.655948553051 0.833304689109 0.00120901674596
0.794657762933 0.773418843084 0.00143394941646
0.944444444438 0.70599989543 0.0016232434903
1.10669077757 0.634854497626 0.00174442001281
1.28301886792 0.555726619849 0.00184151771811
1.47534516764 0.470308525651 0.00186007428223
1.68595041321 0.392834580529 0.001811062941
1.9175704989 0.314287627583 0.00174908492982
2.17351598172 0.240429982287 0.00154259323549
2.45783132528 0.17308169622 0.00131762760932
2.77551020405 0.119547171018 0.00109871933887
3.13279132788 0.0755340339041 0.000854892129244
3.5375722543 0.042772569393 0.00056628436239
3.99999999995 0.0223948838459 0.000398504101654
