# v_1=1.0000000000e-3000 epsilon=1.0000000000e-20 N=1400.0
0.0 1.0 0.0
0.01274965422 0.999947469581 1.72894267329e-05
0.025975375456 0.999795490382 4.65606056725e-05
0.03970433523 0.999648868892 7.68905523236e-05
0.0539658129 0.999283456624 0.000127413508995
0.06879140414 0.998504915002 0.000233393706206
0.08421525458 0.997315430806 0.000333056550779
0.10027432237 0.996737445156 0.000387300104278
0.11700867384 0.995673333349 0.000457463437864
0.13446181725 0.994481928094 0.000561896079337
0.15268108054 0.992866128811 0.000670589171651
0.17171803987 0.990302625072 0.000857940567371
0.19162900726 0.989722390896 0.000880929496173
0.21247558689 0.985564465089 0.00111522903981
0.23432531178 0.982039125787 0.00126879331676
0.25725237462 0.980317671372 0.00142205507916
0.28133846941 0.97543821301 0.00160265807628
0.30667376409 0.972904501778 0.00170484523631
0.3333580286 0.964636032522 0.00203477640302
0.3615019477 0.963558012491 0.00214576211278
0.3912286561 0.957148939756 0.00241455772954
0.422675539 0.946147845445 0.0028173012703
0.4559963552 0.943864999762 0.002877066614
0.4913637515 0.937700678164 0.00313224479021
0.5289722549 0.912024563268 0.00375648739082
0.5690418516 0.912925799938 0.00390089384675
0.6118222939 0.901493328547 0.00415676647315
0.6575983102 0.884357810732 0.00451659385268
0.70669595 0.870171722321 0.00498059148184
0.7594903624 0.851347740657 0.0053619765258
0.8164153995 0.835117017681 0.00561541801845
0.8779755666 0.817410708106 0.00609325758143
0.9447610143 0.773604961528 0.00658096786356
1.0174665188 0.760241771803 0.0068593635344
1.0969157428 0.726908886867 0.0073687108817
1.1840925755 0.689480569779 0.00769996551908
1.2801820855 0.655581583396 0.00813099209842
1.3866247104 0.609331464043 0.00853593294028
1.5051889606 0.568463639585 0.00864828817656
1.6380704599 0.518128949814 0.00893344411
1.7880291714 0.466508579895 0.00897458383931
1.9585831634 0.4084901822 0.00882330887355
2.1542880958 0.336265516869 0.008514049848
2.3811501947 0.286597680562 0.00830265274197
2.6472535275 0.210449389944 0.00716793739218
2.9637436023 0.156197756051 0.00670158995203
3.346428133 0.0937679793987 0.00528356462849
3.818499514 0.0523544438984 0.00371881680462
4.4154173 0.0236459652874 0.00252620462411
5.194254702 0.00864864756477 0.00143615751933
