# see e.g. hep-ph/0112156
0.	1.	0
0.01	0.9999351931833268	0
0.02	0.99974212672407	0
0.03	0.9994228252872843	0
0.04	0.9989793048831854	0
0.05	0.9984135725880102	0
0.06	0.9977276262700211	0
0.07	0.9969234543208327	0
0.08	0.9960030353920375	0
0.09	0.994968338137296	0
0.1	0.9938213209598643	0
0.11	0.9925639317657249	0
0.12	0.9911981077222567	0
0.13	0.989725775022572	0
0.14	0.9881488486555389	0
0.15	0.986469232181498	0
0.16	0.9846888175137217	0
0.17	0.9828094847056443	0
0.18	0.9808331017438544	0
0.19	0.9787615243468981	0
0.2	0.9765965957698574	0
0.21	0.9743401466147449	0
0.22	0.9719939946466796	0
0.23	0.9695599446158792	0
0.24	0.9670397880854097	0
0.25	0.9644353032647154	0
0.26	0.961748254848909	0
0.27	0.9589803938637701	0
0.28	0.9561334575164832	0
0.29	0.9532091690520186	0
0.3	0.9502092376151899	0
0.31	0.9471353581183236	0
0.32	0.9439892111145038	0
0.33	0.9407724626763556	0
0.34	0.9374867642803515	0
0.35	0.9341337526965522	0
0.36	0.9307150498837751	0
0.37	0.9272322628901188	0
0.38	0.9236869837588277	0
0.39	0.9200807894393865	0
0.4	0.9164152417038531	0
0.41	0.9126918870683378	0
0.42	0.9089122567195959	0
0.43	0.9050778664466345	0
0.44	0.9011902165773382	0
0.45	0.8972507919199931	0
0.46	0.893261061709682	0
0.47	0.8892224795594705	0
0.48	0.88513648341634	0
0.49	0.8810044955217646	0
0.5	0.8768279223769292	0
0.51	0.8726081547124362	0
0.52	0.8683465674625287	0
0.53	0.8640445197436696	0
0.54	0.8597033548374818	0
0.55	0.855324400177943	0
0.56	0.850908967342765	0
0.57	0.8464583520488902	0
0.58	0.8419738341520636	0
0.59	0.8374566776503509	0
0.6	0.8329081306915838	0
0.61	0.8283294255846366	0
0.62	0.8237217788144662	0
0.63	0.8190863910608412	0
0.64	0.8144244472207006	0
0.65	0.8097371164340365	0
0.66	0.8050255521132801	0
0.67	0.8002908919760789	0
0.68	0.7955342580813881	0
0.69	0.7907567568688585	0
0.7	0.78595947920137	0
0.71	0.7811435004107077	0
0.72	0.7763098803462757	0
0.73	0.7714596634267741	0
0.74	0.766593878694798	0
0.75	0.7617135398742413	0
0.76	0.756819645430483	0
0.77	0.7519131786332607	0
0.78	0.7469951076221542	0
0.79	0.7420663854746391	0
0.8	0.7371279502766049	0
0.81	0.732180725195313	0
0.82	0.7272256185546814	0
0.83	0.7222635239128604	0
0.84	0.7172953201420286	0
0.85	0.7123218715103232	0
0.86	0.7073440277658696	0
0.87	0.7023626242228127	0
0.88	0.6973784818493236	0
0.89	0.6923924073574769	0
0.9	0.6874051932949646	0
0.91	0.6824176181385764	0
0.92	0.6774304463893845	0
0.93	0.6724444286695598	0
0.94	0.6674603018207934	0
0.95	0.6624787890042073	0
0.96	0.6575005998017678	0
0.97	0.652526430319075	0
0.98	0.6475569632895085	0
0.99	0.6425928681796738	0
1.	0.6376348012960724	0
1.01	0.632683405892957	0
1.02	0.6277393122813133	0
1.03	0.6228031379389152	0
1.04	0.6178754876213891	0
1.05	0.612956953474263	0
1.06	0.6080481151459096	0
1.07	0.603149539901377	0
1.08	0.5982617827370139	0
1.09	0.5933853864958732	0
1.1	0.5885208819838285	0
1.11	0.5836687880863621	0
1.12	0.5788296118859773	0
1.13	0.5740038487801853	0
1.14	0.569191982600025	0
1.15	0.5643944857290748	0
1.16	0.5596118192229024	0
1.17	0.5548444329289234	0
1.18	0.5500927656066082	0
1.19	0.5453572450480242	0
1.2	0.5406382881986401	0
1.21	0.5359363012783747	0
1.22	0.531251679902847	0
1.23	0.5265848092047846	0
1.24	0.5219360639555594	0
1.25	0.5173058086868028	0
1.26	0.5126943978120873	0
1.27	0.5081021757486021	0
1.28	0.5035294770388385	0
1.29	0.4989766264722004	0
1.3	0.49444393920654234	0
1.31	0.48993172088958903	0
1.32	0.4854402677802086	0
1.33	0.4809698668695062	0
1.34	0.4765207960017084	0
1.35	0.4720933239948134	0
1.36	0.46768771076097687	0
1.37	0.4633042074265982	0
1.38	0.45894305645209305	0
1.39	0.4546044917513182	0
1.4	0.4502887388106181	0
1.41	0.4459960148074839	0
1.42	0.44172652872878604	0
1.43	0.4374804814885593	0
1.44	0.433258066045324	0
1.45	0.42905946751891594	0
1.46	0.4248848633068038	0
1.47	0.42073442319987414	0
1.48	0.41660830949766137	0
1.49	0.4125066771230059	0
1.5	0.4084296737361245	0
1.51	0.40437743984805996	0
1.52	0.4003501089335103	0
1.53	0.3963478075430128	0
1.54	0.39237065541445254	0
1.55	0.3884187655839147	0
1.56	0.38449224449581637	0
1.57	0.38059119211235176	0
1.58	0.3767157020221972	0
1.59	0.3728658615484855	0
1.6	0.36904175185603155	0
1.61	0.3652434480577859	0
1.62	0.36147101932051695	0
1.63	0.35772452896970597	0
1.64	0.354004034593639	0
1.65	0.3503095881466896	0
1.66	0.3466412360517832	0
1.67	0.34299901930202625	0
1.68	0.33938297356149943	0
